Unix_Sec,Belt_BPM_step,Radar_BPM_mean,Quality_Flag,t_rel_from_enter,Radar_Rolling_Std,Error
1765494673,19.3,13.647763830196167,breathing,51,2.4411684273594667,-5.6522361698038335
1765494674,19.82,13.055165710064538,breathing,52,2.8141639969900134,-6.764834289935463
1765494675,19.82,12.531703004205891,breathing,53,3.0751410277655933,-7.288296995794109
1765494676,19.82,12.615597754391926,breathing,54,3.1574561647889023,-7.204402245608074
1765494677,19.82,12.600122845952901,breathing,55,3.1182855174819575,-7.219877154047099
1765494678,19.82,12.696893050614694,breathing,56,2.9572164653210016,-7.123106949385306
1765494679,19.82,12.833466868604333,breathing,57,2.481454511665251,-6.986533131395667
1765494680,19.82,13.06158499835794,breathing,58,1.0656393036823595,-6.75841500164206
1765494681,19.82,13.449144950558338,breathing,59,0.5040561519706036,-6.370855049441662
1765494682,19.82,14.123527627977264,breathing,60,0.5269657993820541,-5.696472372022736
1765494683,19.82,15.01224093045047,breathing,61,0.8010236311432558,-4.80775906954953
1765494684,19.84,15.862726890782927,breathing,62,1.1579285915743325,-3.977273109217073
1765494685,19.84,16.422991474446885,breathing,63,1.4269243165216743,-3.417008525553115
1765494686,19.84,16.829586027193038,breathing,64,1.6245738824200096,-3.010413972806962
1765494687,19.84,17.218822717808155,breathing,65,1.7432207612027293,-2.6211772821918444
1765494688,19.84,17.619192645001565,breathing,66,1.792969843545112,-2.220807354998435
1765494689,19.84,17.827187458126232,breathing,67,1.7418967027715697,-2.0128125418737675
1765494690,19.84,17.917989245727146,breathing,68,1.5808883220409347,-1.9220107542728542
1765494691,19.84,17.922789599016795,breathing,69,1.3181951777110184,-1.9172104009832047
1765494692,19.84,17.761952149276958,breathing,70,0.9989579910427597,-2.078047850723042
1765494693,19.84,17.933355821599616,breathing,71,0.7315798248760421,-1.9066441784003842
1765494694,19.08,18.00137862297737,breathing,72,0.5426539051452434,-1.0786213770226283
1765494695,19.08,18.199822562651526,breathing,73,0.4085981136302895,-0.8801774373484719
1765494696,19.08,18.157115572329992,breathing,74,0.28206671480136075,-0.9228844276700059
1765494697,19.08,18.029218041669292,breathing,75,0.17462786544951828,-1.050781958330706
1765494698,19.08,17.776674413696703,breathing,76,0.1478274881917591,-1.3033255863032949
1765494699,19.08,17.429837724761445,breathing,77,0.22074570556212275,-1.6501622752385536
1765494700,19.08,13.357821142595943,breathing,78,1.457120303280146,-5.722178857404055
1765494701,19.08,8.894784234978406,breathing,79,3.056010924821313,-10.185215765021592
1765494702,19.08,8.860557950797357,breathing,80,3.85663548117773,-10.219442049202641
1765494703,19.08,8.78033919845943,breathing,81,4.31690231338889,-10.299660801540568
1765494704,18.14,8.424124704448031,breathing,82,4.570069509632109,-9.71587529555197
1765494705,18.14,7.935824744751287,breathing,83,4.6221786633513435,-10.204175255248714
1765494706,18.14,7.422661946595578,breathing,84,4.474814559264841,-10.717338053404422
1765494707,18.14,6.957528447464126,breathing,85,4.085125939481367,-11.182471552535874
1765494708,18.14,17.877161632552752,breathing,86,4.104860452040859,-0.2628383674472481
1765494709,18.14,19.74733542041496,breathing,87,4.572458722231777,1.6073354204149588
1765494710,18.14,20.17896037246358,breathing,88,5.422011747814536,2.038960372463581
1765494711,18.14,20.27370082481941,breathing,89,5.978165681232689,2.1337008248194103
1765494712,18.14,20.45563243873395,breathing,90,6.279300930230123,2.3156324387339495
1765494713,18.14,20.476768837546278,breathing,91,6.3284504803254515,2.336768837546277
1765494714,20.05,20.425642933943728,breathing,92,6.081266207838245,0.37564293394372683
1765494715,20.05,20.256698949954906,breathing,93,5.440884845839234,0.20669894995490523
1765494716,20.05,20.234695450240093,breathing,94,4.194145735322371,0.18469545024009193
1765494717,20.05,20.383731032506997,breathing,95,0.7854155235607775,0.33373103250699643
1765494718,20.05,20.61257376530359,breathing,96,0.23633283851829914,0.5625737653035898
1765494719,20.05,20.844976048023575,breathing,97,0.20102983016890708,0.7949760480235746
1765494720,20.05,20.899133247530443,breathing,98,0.23368443748713028,0.8491332475304425
1765494721,20.05,20.823033758689487,breathing,99,0.24253968297191558,0.7730337586894862
1765494722,20.05,20.553907190492588,breathing,100,0.24066711205753666,0.5039071904925869
1765494723,20.05,20.114487044380787,breathing,101,0.2775445013302914,0.06448704438078678
1765494724,20.3,19.090152293021944,breathing,102,0.5309145176077348,-1.2098477069780564
1765494725,20.3,18.710167422004698,breathing,103,0.7509205441086972,-1.5898325779953026
1765494726,20.3,18.716757466255075,breathing,104,0.8897153471933379,-1.5832425337449259
1765494727,20.3,18.810429036452657,breathing,105,0.9649581155055887,-1.4895709635473438
1765494728,20.3,15.618013299007881,breathing,106,1.6292059760095654,-4.68198670099212
1765494729,20.3,10.685562874417508,breathing,107,3.1231890081075653,-9.614437125582493
1765494730,20.3,10.740725851938377,breathing,108,3.7995942560406757,-9.559274148061624
1765494731,20.3,11.0205218439913,breathing,109,4.069340382761942,-9.2794781560087
1765494732,20.3,11.679128256856615,breathing,110,4.031805196731905,-8.620871743143386
1765494733,20.3,12.166175125261592,breathing,111,3.8020170095055152,-8.133824874738409
1765494734,18.65,13.548289084542528,breathing,112,3.48557603394734,-5.1017109154574705
1765494735,18.65,17.328591779984546,breathing,113,3.308485731875156,-1.3214082200154529
1765494736,18.65,17.755690878834535,breathing,114,3.1682476933109824,-0.8943091211654632
1765494737,18.65,,,115,2.8269380919596467,
