Timestamp,Unix_Time,Time_HMS,Belt_Breath_Rate_BPM,Is_New_Value
47.138,1765493702.138435,16:55:02,nan,True
48.138,1765493703.1384313,16:55:03,nan,True
49.138,1765493704.1384392,16:55:04,nan,True
50.138,1765493705.138432,16:55:05,nan,True
51.138,1765493706.1384706,16:55:06,18.28,True
52.138,1765493707.1384337,16:55:07,nan,True
53.138,1765493708.1384983,16:55:08,nan,True
54.138,1765493709.1384504,16:55:09,nan,True
55.138,1765493710.1384547,16:55:10,nan,True
56.138,1765493711.1384404,16:55:11,nan,True
57.138,1765493712.1384346,16:55:12,nan,True
58.138,1765493713.1384614,16:55:13,nan,True
59.138,1765493714.138435,16:55:14,nan,True
60.138,1765493715.1384392,16:55:15,nan,True
61.139,1765493716.1385684,16:55:16,20.27,True
62.139,1765493717.1385183,16:55:17,nan,True
63.138,1765493718.1384547,16:55:18,nan,True
64.139,1765493719.1387517,16:55:19,nan,True
65.138,1765493720.1384993,16:55:20,nan,True
66.138,1765493721.1384563,16:55:21,nan,True
67.138,1765493722.1384397,16:55:22,nan,True
68.138,1765493723.138435,16:55:23,nan,True
69.138,1765493724.1384335,16:55:24,nan,True
70.138,1765493725.1384358,16:55:25,nan,True
71.139,1765493726.1385276,16:55:26,20.53,True
72.138,1765493727.138467,16:55:27,nan,True
73.138,1765493728.1384552,16:55:28,nan,True
74.138,1765493729.1384485,16:55:29,nan,True
75.138,1765493730.1384325,16:55:30,nan,True
76.138,1765493731.1384351,16:55:31,nan,True
77.138,1765493732.138437,16:55:32,nan,True
78.138,1765493733.1384368,16:55:33,nan,True
79.138,1765493734.1384373,16:55:34,nan,True
80.138,1765493735.1384666,16:55:35,nan,True
81.138,1765493736.138458,16:55:36,20.15,True
82.138,1765493737.1384656,16:55:37,nan,True
83.138,1765493738.1384366,16:55:38,nan,True
84.138,1765493739.1384454,16:55:39,nan,True
85.138,1765493740.1384456,16:55:40,nan,True
86.138,1765493741.1384368,16:55:41,nan,True
87.138,1765493742.1384392,16:55:42,nan,True
88.138,1765493743.1384542,16:55:43,nan,True
89.138,1765493744.138445,16:55:44,nan,True
90.138,1765493745.1384459,16:55:45,nan,True
91.138,1765493746.1384442,16:55:46,19.09,True
92.138,1765493747.1384394,16:55:47,nan,True
93.138,1765493748.13845,16:55:48,nan,True
94.138,1765493749.1384394,16:55:49,nan,True
95.138,1765493750.1384382,16:55:50,nan,True
96.138,1765493751.1384332,16:55:51,nan,True
97.138,1765493752.138438,16:55:52,nan,True
98.138,1765493753.138447,16:55:53,nan,True
99.138,1765493754.138453,16:55:54,nan,True
100.138,1765493755.1384547,16:55:55,nan,True
101.138,1765493756.1384401,16:55:56,19.26,True
102.138,1765493757.1384313,16:55:57,nan,True
103.138,1765493758.1384363,16:55:58,nan,True
104.138,1765493759.1384323,16:55:59,nan,True
105.138,1765493760.1384332,16:56:00,nan,True
106.138,1765493761.1384335,16:56:01,nan,True
107.138,1765493762.1384366,16:56:02,nan,True
108.138,1765493763.1384463,16:56:03,nan,True
109.138,1765493764.1384363,16:56:04,nan,True
110.138,1765493765.1384413,16:56:05,nan,True
111.138,1765493766.1384602,16:56:06,20.01,True
112.138,1765493767.1384609,16:56:07,nan,True
113.138,1765493768.1384358,16:56:08,nan,True
114.138,1765493769.1384358,16:56:09,nan,True
115.138,1765493770.1384335,16:56:10,nan,True
116.138,1765493771.1384366,16:56:11,nan,True
117.138,1765493772.1384377,16:56:12,nan,True
118.138,1765493773.1384425,16:56:13,nan,True
119.138,1765493774.1384482,16:56:14,nan,True
120.138,1765493775.1384356,16:56:15,nan,True
121.138,1765493776.1384392,16:56:16,20.12,True
122.138,1765493777.138437,16:56:17,nan,True
123.138,1765493778.1384377,16:56:18,nan,True
124.138,1765493779.1384368,16:56:19,nan,True
125.138,1765493780.138461,16:56:20,nan,True
126.138,1765493781.1384614,16:56:21,nan,True
127.138,1765493782.138457,16:56:22,nan,True
128.138,1765493783.1384368,16:56:23,nan,True
129.138,1765493784.1384351,16:56:24,nan,True
130.138,1765493785.138435,16:56:25,nan,True
131.138,1765493786.1384332,16:56:26,19.03,True
132.138,1765493787.1384416,16:56:27,nan,True
133.138,1765493788.1384604,16:56:28,nan,True
134.138,1765493789.1384506,16:56:29,nan,True
135.138,1765493790.1384587,16:56:30,nan,True
136.138,1765493791.1384573,16:56:31,nan,True
137.138,1765493792.138463,16:56:32,nan,True
138.138,1765493793.1384373,16:56:33,nan,True
139.138,1765493794.1384363,16:56:34,nan,True
140.138,1765493795.1384344,16:56:35,nan,True
141.138,1765493796.1384323,16:56:36,18.79,True
142.138,1765493797.1384387,16:56:37,nan,True
143.138,1765493798.1384563,16:56:38,nan,True
144.138,1765493799.138449,16:56:39,nan,True
145.138,1765493800.138456,16:56:40,nan,True
146.138,1765493801.138444,16:56:41,nan,True
147.138,1765493802.138433,16:56:42,nan,True
148.138,1765493803.1384492,16:56:43,nan,True
149.138,1765493804.1384397,16:56:44,nan,True
150.138,1765493805.1384356,16:56:45,nan,True
151.138,1765493806.1384704,16:56:46,18.92,True
152.138,1765493807.138462,16:56:47,nan,True
153.138,1765493808.1384504,16:56:48,nan,True
154.138,1765493809.138444,16:56:49,nan,True
155.138,1765493810.138434,16:56:50,nan,True
156.138,1765493811.1384296,16:56:51,nan,True
157.138,1765493812.138434,16:56:52,nan,True
158.138,1765493813.1384454,16:56:53,nan,True
159.138,1765493814.1384568,16:56:54,nan,True
160.138,1765493815.1384346,16:56:55,nan,True
161.138,1765493816.138434,16:56:56,19.68,True
162.138,1765493817.1384323,16:56:57,nan,True
163.138,1765493818.1384335,16:56:58,nan,True
164.138,1765493819.138432,16:56:59,nan,True
165.138,1765493820.1384568,16:57:00,nan,True
166.138,1765493821.1384592,16:57:01,nan,True
167.139,1765493822.1386304,16:57:02,nan,True
168.138,1765493823.1384366,16:57:03,nan,True
169.138,1765493824.1384344,16:57:04,nan,True
170.138,1765493825.1384363,16:57:05,nan,True
171.138,1765493826.138436,16:57:06,19.91,True
