Timestamp,Unix_Time,Time_HMS,Belt_Breath_Rate_BPM,Is_New_Value
57.012,1765494630.012487,17:10:30,nan,True
58.012,1765494631.012484,17:10:31,nan,True
59.012,1765494632.0124867,17:10:32,nan,True
60.012,1765494633.0124865,17:10:33,nan,True
61.012,1765494634.0124846,17:10:34,15.15,True
62.012,1765494635.012485,17:10:35,nan,True
63.012,1765494636.0124853,17:10:36,nan,True
64.012,1765494637.0124874,17:10:37,nan,True
65.013,1765494638.0125093,17:10:38,nan,True
66.012,1765494639.0124986,17:10:39,nan,True
67.013,1765494640.0125136,17:10:40,nan,True
68.013,1765494641.0125244,17:10:41,nan,True
69.012,1765494642.0124955,17:10:42,nan,True
70.012,1765494643.012487,17:10:43,nan,True
71.012,1765494644.0124962,17:10:44,17.40,True
72.012,1765494645.0124843,17:10:45,nan,True
73.012,1765494646.0124834,17:10:46,nan,True
74.013,1765494647.0125031,17:10:47,nan,True
75.012,1765494648.0124967,17:10:48,nan,True
76.013,1765494649.0125005,17:10:49,nan,True
77.013,1765494650.0125096,17:10:50,nan,True
78.013,1765494651.012505,17:10:51,nan,True
79.013,1765494652.012504,17:10:52,nan,True
80.012,1765494653.0124907,17:10:53,nan,True
81.012,1765494654.012488,17:10:54,18.88,True
82.012,1765494655.012485,17:10:55,nan,True
83.012,1765494656.012487,17:10:56,nan,True
84.012,1765494657.0124836,17:10:57,nan,True
85.012,1765494658.0124857,17:10:58,nan,True
86.012,1765494659.012485,17:10:59,nan,True
87.012,1765494660.0124865,17:11:00,nan,True
88.012,1765494661.0124857,17:11:01,nan,True
89.013,1765494662.012506,17:11:02,nan,True
90.013,1765494663.0125082,17:11:03,nan,True
91.013,1765494664.0125036,17:11:04,19.30,True
92.013,1765494665.0125027,17:11:05,nan,True
93.013,1765494666.012506,17:11:06,nan,True
94.012,1765494667.012499,17:11:07,nan,True
95.012,1765494668.012485,17:11:08,nan,True
96.012,1765494669.012484,17:11:09,nan,True
97.013,1765494670.01256,17:11:10,nan,True
98.012,1765494671.0124853,17:11:11,nan,True
99.012,1765494672.012486,17:11:12,nan,True
100.012,1765494673.0124836,17:11:13,nan,True
101.012,1765494674.012485,17:11:14,19.82,True
102.012,1765494675.0124831,17:11:15,nan,True
103.013,1765494676.012517,17:11:16,nan,True
104.013,1765494677.0125582,17:11:17,nan,True
105.013,1765494678.0125055,17:11:18,nan,True
106.012,1765494679.0124998,17:11:19,nan,True
107.012,1765494680.0124986,17:11:20,nan,True
108.012,1765494681.0124865,17:11:21,nan,True
109.012,1765494682.012484,17:11:22,nan,True
110.012,1765494683.0124867,17:11:23,nan,True
111.012,1765494684.0124843,17:11:24,19.84,True
112.012,1765494685.0124836,17:11:25,nan,True
113.013,1765494686.0125043,17:11:26,nan,True
114.013,1765494687.0125754,17:11:27,nan,True
115.012,1765494688.0124989,17:11:28,nan,True
116.013,1765494689.0125,17:11:29,nan,True
117.013,1765494690.0125043,17:11:30,nan,True
118.013,1765494691.0125086,17:11:31,nan,True
119.013,1765494692.0125058,17:11:32,nan,True
120.012,1765494693.012487,17:11:33,nan,True
121.012,1765494694.0124836,17:11:34,19.08,True
122.012,1765494695.0124843,17:11:35,nan,True
123.012,1765494696.0124886,17:11:36,nan,True
124.012,1765494697.012485,17:11:37,nan,True
125.013,1765494698.012525,17:11:38,nan,True
126.013,1765494699.012505,17:11:39,nan,True
127.013,1765494700.0125222,17:11:40,nan,True
128.013,1765494701.0125291,17:11:41,nan,True
129.013,1765494702.0125394,17:11:42,nan,True
130.013,1765494703.0125296,17:11:43,nan,True
131.013,1765494704.0134892,17:11:44,18.14,True
132.013,1765494705.012519,17:11:45,nan,True
133.012,1765494706.0124903,17:11:46,nan,True
134.012,1765494707.012487,17:11:47,nan,True
135.012,1765494708.0124977,17:11:48,nan,True
136.012,1765494709.012499,17:11:49,nan,True
137.012,1765494710.0124872,17:11:50,nan,True
138.013,1765494711.0125139,17:11:51,nan,True
139.013,1765494712.0125089,17:11:52,nan,True
140.013,1765494713.0125082,17:11:53,nan,True
141.013,1765494714.012502,17:11:54,20.05,True
142.013,1765494715.0125072,17:11:55,nan,True
143.013,1765494716.0125072,17:11:56,nan,True
144.013,1765494717.0125108,17:11:57,nan,True
145.012,1765494718.0124974,17:11:58,nan,True
146.013,1765494719.012518,17:11:59,nan,True
147.013,1765494720.012501,17:12:00,nan,True
148.013,1765494721.0125077,17:12:01,nan,True
149.013,1765494722.0125065,17:12:02,nan,True
150.012,1765494723.012487,17:12:03,nan,True
151.012,1765494724.0124867,17:12:04,20.30,True
152.012,1765494725.0124907,17:12:05,nan,True
153.012,1765494726.012486,17:12:06,nan,True
154.012,1765494727.0124888,17:12:07,nan,True
155.013,1765494728.0125048,17:12:08,nan,True
156.012,1765494729.0124886,17:12:09,nan,True
157.012,1765494730.0124886,17:12:10,nan,True
158.012,1765494731.0124862,17:12:11,nan,True
159.012,1765494732.0124846,17:12:12,nan,True
160.012,1765494733.0124843,17:12:13,nan,True
161.013,1765494734.012501,17:12:14,18.65,True
162.013,1765494735.0125043,17:12:15,nan,True
163.013,1765494736.012506,17:12:16,nan,True
164.012,1765494737.0124862,17:12:17,nan,True
