Frame_Idx,Timestamp,Unix_Time,Quality_Flag,Breath_Rate_BPM,App_State,Distances_Being_Analyzed,Presence_Detected,Presence_Distance_m,Intra_Presence_Score,Inter_Presence_Score,Presence_Distance_Index,Radar_Enter_Time
448,30.607625484466553,1770674592.6076255,breathing,4.812253903741208,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.5204729922115796,1.4296483603185515,24.03490813192731,1,8.30415153503418
449,30.662470817565918,1770674592.6624708,breathing,4.8504784898940585,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.5204729922115796,1.4179979535269494,24.040910421397726,1,8.30415153503418
450,30.70792031288147,1770674592.7079203,breathing,4.888948055081636,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.5204729922115796,1.401783050488023,24.02804157903241,1,8.30415153503418
451,30.76331663131714,1770674592.7633166,breathing,4.927619728820411,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.5204729922115796,1.3797285410752071,24.00058147660662,1,8.30415153503418
452,30.80866312980652,1770674592.8086631,breathing,4.966461598824451,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.5204729922115796,1.3575113502444531,23.957903456129646,1,8.30415153503418
453,30.85394048690796,1770674592.8539405,breathing,5.005482481106739,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.5204729922115796,1.3379055451242439,23.898470381348456,1,8.30415153503418
454,30.9094340801239,1770674592.909434,breathing,5.04464456765996,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.7606912963092318,1.3239221525013283,23.832054770541525,3,8.30415153503418
455,30.954625844955444,1770674592.9546258,breathing,5.083948665079543,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.7606912963092318,1.3058514212003867,23.780284480745195,3,8.30415153503418
456,31.010051012039185,1770674593.010051,breathing,5.12337081668031,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.7606912963092318,1.2813308576545424,23.744110406422553,3,8.30415153503418
457,31.055318117141724,1770674593.055318,breathing,5.1629122560651215,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.7606912963092318,1.252508062877083,23.71859224497783,3,8.30415153503418
458,31.111048221588135,1770674593.1110482,breathing,5.202531580055811,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.7606912963092318,1.2285194994724271,23.69906204460982,3,8.30415153503418
459,31.156462907791138,1770674593.156463,breathing,5.242261746229128,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.7606912963092318,1.2100217079830646,23.6769888757205,3,8.30415153503418
460,31.207812547683716,1770674593.2078125,breathing,5.2820966589795395,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.7606912963092318,1.1885321495649714,23.656255727366705,3,8.30415153503418
461,31.30010461807251,1770674593.3001046,breathing,5.322007436116301,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.7606912963092318,1.1631823687812217,23.635572704724066,3,8.30415153503418
462,31.315624952316284,1770674593.315625,breathing,5.362012084094186,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.7606912963092318,1.1368348862694821,23.61126347468675,3,8.30415153503418
463,31.361239194869995,1770674593.3612392,breathing,5.402157164300547,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.7606912963092318,1.1143786740918395,23.581356637177507,3,8.30415153503418
464,31.405454874038696,1770674593.4054549,breathing,5.442447682956242,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.7606912963092318,1.093840856368451,23.549291103008816,3,8.30415153503418
465,31.45978593826294,1770674593.459786,breathing,5.482806421449627,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.0733155894708422,23.539239603896537,2,8.30415153503418
466,31.50515103340149,1770674593.505151,breathing,5.523326758003273,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.0504792553313793,23.536053821785128,2,8.30415153503418
467,31.560887575149536,1770674593.5608876,breathing,5.564028031431975,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.5204729922115796,1.0320641476226153,23.525347310860656,1,8.30415153503418
468,31.606253623962402,1770674593.6062536,breathing,5.604934106642266,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.5204729922115796,1.0278749850778846,23.500788286801722,1,8.30415153503418
469,31.66167664527893,1770674593.6616766,breathing,5.646077350288927,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.019522073853452,23.465026253730933,2,8.30415153503418
470,31.707143306732178,1770674593.7071433,breathing,5.687481895454776,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.018272677674664,23.432537047416243,2,8.30415153503418
471,31.76269245147705,1770674593.7626925,breathing,5.729151451164093,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.0304879575133166,23.409289291764118,2,8.30415153503418
472,31.80811595916748,1770674593.808116,breathing,5.7710692091225,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.0529979907701332,23.398435655883702,2,8.30415153503418
473,31.85350775718689,1770674593.8535078,breathing,5.8132010686398825,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.1025771550292558,23.422658877644963,2,8.30415153503418
474,31.909984827041626,1770674593.9099848,breathing,5.855492530561471,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.1789334246269476,23.48845359184984,2,8.30415153503418
475,31.955957651138306,1770674593.9559577,breathing,6.151645485523569,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.2804370937691,23.578132252243925,2,8.30415153503418
476,32.01247763633728,1770674594.0124776,breathing,6.384992211382292,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.3653496565579215,23.66486320234129,2,8.30415153503418
477,32.056548833847046,1770674594.0565488,breathing,6.560068177870059,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.4193529606190949,23.72443964715659,2,8.30415153503418
478,32.111528158187866,1770674594.1115282,breathing,6.696250773147689,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.4497669722779691,23.76583798236943,2,8.30415153503418
479,32.15625762939453,1770674594.1562576,breathing,6.804999968336759,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.4641119693244127,23.79857763645322,2,8.30415153503418
480,32.20833230018616,1770674594.2083323,breathing,6.893607871696681,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.4669124835802587,23.82521739111937,2,8.30415153503418
481,32.25416135787964,1770674594.2541614,breathing,6.96683878586587,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.4867414281867704,23.829604598604107,2,8.30415153503418
482,32.34959411621094,1770674594.349594,breathing,7.028132685493818,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.5204729922115796,1.530134385399976,23.835147462612774,1,8.30415153503418
483,32.36448907852173,1770674594.364489,breathing,7.079889139381834,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.40036384016275356,1.5815684773555694,23.891014010210135,0,8.30415153503418
484,32.407697916030884,1770674594.407698,breathing,7.123685976360401,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.40036384016275356,1.6755289292326794,23.999935514907826,0,8.30415153503418
485,32.460793256759644,1770674594.4607933,breathing,7.160674956977104,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.40036384016275356,1.7692527700826348,24.155023573250507,0,8.30415153503418
486,32.503865242004395,1770674594.5038652,breathing,7.191734900982759,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.40036384016275356,1.8630831866199666,24.35021835802385,0,8.30415153503418
487,32.55826139450073,1770674594.5582614,breathing,7.21765696866481,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.40036384016275356,1.9868130025244115,24.570401835689147,0,8.30415153503418
488,32.60115718841553,1770674594.6011572,breathing,7.239089958784072,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.5204729922115796,2.091403304559877,24.809287064271466,1,8.30415153503418
489,32.6541211605072,1770674594.6541212,breathing,7.256633639030499,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.5204729922115796,2.1987723168315787,25.05950314356483,1,8.30415153503418
490,32.707194328308105,1770674594.7071943,breathing,7.270766460582059,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.5204729922115796,2.309299264311269,25.323919985720142,1,8.30415153503418
491,32.76019358634949,1770674594.7601936,breathing,7.2820030027806375,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.5204729922115796,2.4103713391613946,25.60252554722078,1,8.30415153503418
492,32.803006410598755,1770674594.8030064,breathing,7.29080817159537,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.5204729922115796,2.496581057625119,25.88932992759343,1,8.30415153503418
493,32.856067419052124,1770674594.8560674,breathing,7.297573481291268,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.5204729922115796,2.5736439333610415,26.175600941071227,1,8.30415153503418
494,32.9090301990509,1770674594.9090302,breathing,7.302663630853111,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.5204729922115796,2.6504947985330327,26.44990044347523,1,8.30415153503418
495,32.951900243759155,1770674594.9519002,breathing,7.306369809208686,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.5204729922115796,2.7046757156741035,26.70240655959428,1,8.30415153503418
496,33.004865646362305,1770674595.0048656,breathing,7.308962642199639,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.5204729922115796,2.725914903236953,26.926050411145372,1,8.30415153503418
497,33.05814528465271,1770674595.0581453,breathing,7.310645765260355,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.5204729922115796,2.7333461202686706,27.113555353858082,1,8.30415153503418
498,33.11125135421753,1770674595.1112514,breathing,7.311612872648246,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.5204729922115796,2.7453276985404735,27.265703749620002,1,8.30415153503418
499,33.1541645526886,1770674595.1541646,breathing,7.312015269365129,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.5204729922115796,2.750454489667041,27.374677478274723,1,8.30415153503418
500,33.201523303985596,1770674595.2015233,breathing,7.311977604299919,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.5204729922115796,2.7493886865914137,27.459514585784948,1,8.30415153503418
501,33.254719972610474,1770674595.25472,breathing,7.311622533851748,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.5204729922115796,2.7242893063648257,27.546907545658655,1,8.30415153503418
502,33.30792236328125,1770674595.3079224,breathing,7.311070255157166,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.5204729922115796,2.659786938521112,27.669792576202177,1,8.30415153503418
503,33.38198900222778,1770674595.381989,breathing,7.310448786030137,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.5204729922115796,2.5551933095697352,27.843923746525792,1,8.30415153503418
504,33.405065298080444,1770674595.4050653,breathing,7.309871698035823,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.5204729922115796,2.4333904109432,28.04988395183232,1,8.30415153503418
505,33.45817685127258,1770674595.4581769,breathing,7.309418023246635,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.5204729922115796,2.3052537273594935,28.26306416005678,1,8.30415153503418
506,33.51152205467224,1770674595.511522,breathing,7.309183466975011,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.5204729922115796,2.19234503828288,28.4730803379475,1,8.30415153503418
507,33.55460834503174,1770674595.5546083,breathing,7.309220334298727,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.5204729922115796,2.093161492494931,28.674229766579877,1,8.30415153503418
508,33.60762858390808,1770674595.6076286,breathing,7.309483067760306,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.5204729922115796,1.9982637816185138,28.866075791171593,1,8.30415153503418
509,33.66066122055054,1770674595.6606612,breathing,7.310111534887558,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.9138038497972991,29.05079296815408,2,8.30415153503418
510,33.70369243621826,1770674595.7036924,breathing,7.311091935367781,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.8390582210951596,29.231466324979504,2,8.30415153503418
511,33.75666689872742,1770674595.756667,breathing,7.312345555238976,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.765162330933964,29.414094240891295,2,8.30415153503418
512,33.809667348861694,1770674595.8096673,breathing,7.313812016460251,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.7035834990340466,29.602183051366648,2,8.30415153503418
513,33.85257601737976,1770674595.852576,breathing,7.31545284605701,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.6501195752732458,29.793576854960243,2,8.30415153503418
514,33.90553092956543,1770674595.905531,breathing,7.317215390842812,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.5919860824008198,29.987801248531902,2,8.30415153503418
515,33.958529472351074,1770674595.9585295,breathing,7.319059834656696,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.5555157816800367,30.179902673214375,2,8.30415153503418
516,34.001370668411255,1770674596.0013707,breathing,7.320957497520347,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.522369081040926,30.362468156666655,2,8.30415153503418
517,34.05431509017944,1770674596.054315,breathing,7.322824193127942,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.4984621428060019,30.5291079328162,2,8.30415153503418
518,34.10738801956177,1770674596.107388,breathing,7.324522737649824,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.4858725879815269,30.679847021773707,2,8.30415153503418
519,34.16031098365784,1770674596.160311,breathing,7.325994045758085,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.474398925281737,30.81840315160946,2,8.30415153503418
520,34.208746910095215,1770674596.208747,breathing,7.327185362206146,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.4512228599943493,30.946469603314807,2,8.30415153503418
521,34.25184512138367,1770674596.2518451,breathing,7.328018498572128,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.416825256446491,31.06410135287604,2,8.30415153503418
522,34.30515480041504,1770674596.3051548,breathing,7.3285807337600595,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.395641152455086,31.173613244373456,2,8.30415153503418
523,34.35805916786194,1770674596.3580592,breathing,7.328820613707137,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.3801403743995564,31.266837491883937,2,8.30415153503418
524,34.43281936645508,1770674596.4328194,breathing,7.328740859606056,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.3722228580592915,31.344702390286624,2,8.30415153503418
525,34.455899715423584,1770674596.4558997,breathing,7.328306795178447,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.3704799429171926,31.408964048158982,2,8.30415153503418
526,34.50925064086914,1770674596.5092506,breathing,7.3275427777632345,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.3641791270907508,31.461684920688604,2,8.30415153503418
527,34.55229640007019,1770674596.5522964,breathing,7.326406960094485,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.3569853618975498,31.50416945395176,2,8.30415153503418
528,34.605509519577026,1770674596.6055095,breathing,7.324953185622817,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.3452973606315668,31.535587508762365,2,8.30415153503418
529,34.658514976501465,1770674596.658515,breathing,7.323240483795273,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.3422176502359262,31.554228928657526,2,8.30415153503418
530,34.70152831077576,1770674596.7015283,breathing,7.32125641016285,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.3284771256056844,31.556824472115434,2,8.30415153503418
531,34.754687547683716,1770674596.7546875,breathing,7.319015361302929,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.305860875769495,31.534194703132346,2,8.30415153503418
532,34.807708740234375,1770674596.8077087,breathing,7.316586301163878,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.2716276838737874,31.485515633108694,2,8.30415153503418
533,34.86072874069214,1770674596.8607287,breathing,7.314072513742256,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.2394344561046757,31.418561624041164,2,8.30415153503418
534,34.903695821762085,1770674596.9036958,breathing,7.311501738360418,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.2066092393740748,31.33473184293258,2,8.30415153503418
535,34.95655536651611,1770674596.9565554,breathing,7.308948110098781,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.1821706820349418,31.242212652286995,2,8.30415153503418
536,35.00945997238159,1770674597.00946,breathing,7.306389176695493,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.161852005980562,31.143498197525577,2,8.30415153503418
537,35.0523567199707,1770674597.0523567,breathing,7.303836532655718,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.146212929397747,31.037075095150666,2,8.30415153503418
538,35.10544490814209,1770674597.105445,breathing,7.30128735829927,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.1401722137366086,30.9184564044156,2,8.30415153503418
539,35.15834617614746,1770674597.1583462,breathing,7.298745470849485,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.6405821442604057,1.1347145348619152,30.783797416342015,2,8.30415153503418
540,35.208264112472534,1770674597.208264,breathing,7.296227705546917,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.40036384016275356,1.127515963799615,30.64502446193242,0,8.30415153503418
541,35.25141429901123,1770674597.2514143,breathing,7.2936758454939605,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.40036384016275356,1.1056633031457497,30.522291034318144,0,8.30415153503418
542,35.30457639694214,1770674597.3045764,breathing,7.291001358656036,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.40036384016275356,1.0797396694213748,30.417174056305626,0,8.30415153503418
543,35.357534885406494,1770674597.357535,breathing,7.288195088306906,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.40036384016275356,1.0564764461874547,30.31472835883196,0,8.30415153503418
544,35.410563945770264,1770674597.410564,breathing,7.285242085433071,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.40036384016275356,1.0317289027811798,30.19757344039644,0,8.30415153503418
545,35.469966173172,1770674597.4699662,breathing,7.282184620089851,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.40036384016275356,1.024565742359786,30.072611257735726,0,8.30415153503418
546,35.50312399864197,1770674597.503124,breathing,7.279182411149415,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.40036384016275356,1.0289809840938622,29.954147842252816,0,8.30415153503418
547,35.556899547576904,1770674597.5568995,breathing,7.276345529567569,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.40036384016275356,1.044885730320989,29.851330605301328,0,8.30415153503418
548,35.61058592796326,1770674597.610586,breathing,7.2736806213080225,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.40036384016275356,1.0840454184648207,29.76787590431458,0,8.30415153503418
549,35.653613567352295,1770674597.6536136,breathing,7.271157526180552,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.40036384016275356,1.1501112568505543,29.704429496352535,0,8.30415153503418
550,35.70669603347778,1770674597.706696,breathing,7.268741865379965,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.40036384016275356,1.2122014084477812,29.658426749755073,0,8.30415153503418
551,35.759779930114746,1770674597.75978,breathing,7.266409335572127,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.40036384016275356,1.2758537738213578,29.621733265695944,0,8.30415153503418
552,35.802594900131226,1770674597.802595,breathing,7.264069915840358,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.40036384016275356,1.3276836275626347,29.58510742503123,0,8.30415153503418
553,35.85567569732666,1770674597.8556757,breathing,7.2617351253522235,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.40036384016275356,1.379395155557594,29.543783483066463,0,8.30415153503418
554,35.90873908996582,1770674597.908739,breathing,7.2594181626781165,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.40036384016275356,1.4274329937187855,29.49738281907976,0,8.30415153503418
555,35.95160508155823,1770674597.951605,breathing,7.257116572302318,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.40036384016275356,1.4593767779162237,29.44838972099153,0,8.30415153503418
556,36.004587173461914,1770674598.0045872,breathing,7.254821284558119,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.40036384016275356,1.491592765679056,29.3923379936217,0,8.30415153503418
557,36.05751132965088,1770674598.0575113,breathing,7.252552592298835,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.40036384016275356,1.5186222888187473,29.32829810405611,0,8.30415153503418
558,36.11052370071411,1770674598.1105237,breathing,7.25030197197404,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.40036384016275356,1.534347429267315,29.255868117329253,0,8.30415153503418
559,36.15336203575134,1770674598.153362,breathing,7.24807717238553,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.40036384016275356,1.5530381983220753,29.173505197949023,0,8.30415153503418
560,36.201725006103516,1770674598.201725,breathing,7.245880571349831,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.40036384016275356,1.5684401315327094,29.079105445233022,0,8.30415153503418
561,36.2548987865448,1770674598.2548988,breathing,7.243734612492344,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.40036384016275356,1.5813207296018308,28.97280067348662,0,8.30415153503418
562,36.30801463127136,1770674598.3080146,breathing,7.241673404487428,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.40036384016275356,1.587164388605414,28.85836747730843,0,8.30415153503418
563,36.36098027229309,1770674598.3609803,breathing,7.239771152540532,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.40036384016275356,1.5908711130939062,28.74010190528804,0,8.30415153503418
564,36.403955936431885,1770674598.403956,breathing,7.238093830201364,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.40036384016275356,1.5869519089230602,28.625924719364352,0,8.30415153503418
565,36.457008838653564,1770674598.4570088,breathing,7.236692205232009,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.40036384016275356,1.5974769109073914,28.515877203480176,0,8.30415153503418
566,36.52806520462036,1770674598.5280652,breathing,7.235674450179234,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.40036384016275356,1.61556299398099,28.412219727976385,0,8.30415153503418
567,36.561285734176636,1770674598.5612857,breathing,7.235083844574626,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.40036384016275356,1.6411143298107616,28.317435229641895,0,8.30415153503418
568,36.604332447052,1770674598.6043324,breathing,7.234934444566976,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.40036384016275356,1.673102639143662,28.22832025257853,0,8.30415153503418
569,36.65765738487244,1770674598.6576574,breathing,7.235242363827938,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.40036384016275356,1.7202681260075012,28.14506016197238,0,8.30415153503418
570,36.710835695266724,1770674598.7108357,breathing,7.235955562311759,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.5204729922115796,1.752467353946625,28.07052927450154,1,8.30415153503418
571,36.75370693206787,1770674598.753707,breathing,7.236987173124916,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.5204729922115796,1.7736312952675093,28.00116919060288,1,8.30415153503418
572,36.806559801101685,1770674598.8065598,breathing,7.2382394730569946,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.5204729922115796,1.7917322797773712,27.930063876444468,1,8.30415153503418
573,36.859607458114624,1770674598.8596075,breathing,7.23961102342627,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.5204729922115796,1.8256410721264322,27.85074455554709,1,8.30415153503418
574,36.903196573257446,1770674598.9031966,breathing,7.241057826677902,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.5204729922115796,1.858198463327491,27.75976428197192,1,8.30415153503418
575,36.957467555999756,1770674598.9574676,breathing,7.242504052288227,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.5204729922115796,1.8627421566668199,27.653338502828444,1,8.30415153503418
576,37.010621070861816,1770674599.010621,breathing,7.243858283559061,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.5204729922115796,1.8565617392123168,27.540455458539178,1,8.30415153503418
577,37.0536150932312,1770674599.053615,breathing,7.245067240367348,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.40036384016275356,1.839504693776648,27.42962377944343,0,8.30415153503418
578,37.106704235076904,1770674599.1067042,breathing,7.246135384187611,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.40036384016275356,1.809934602124395,27.330920639028182,0,8.30415153503418
579,37.15964150428772,1770674599.1596415,breathing,7.246992202928966,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.40036384016275356,1.7733671030555698,27.247916471976072,0,8.30415153503418
580,37.21079659461975,1770674599.2107966,breathing,7.247585226077414,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.40036384016275356,1.7329448423324803,27.179155222044773,0,8.30415153503418
581,37.25510621070862,1770674599.2551062,breathing,7.247825786696321,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.40036384016275356,1.6905401680877432,27.115547536756498,0,8.30415153503418
582,37.308629751205444,1770674599.3086298,breathing,7.2476362095703335,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.40036384016275356,1.6567901553562332,27.038090747400624,0,8.30415153503418
583,37.35153412818909,1770674599.3515341,breathing,7.246927774511061,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.40036384016275356,1.6275845550925805,26.945451483502392,0,8.30415153503418
584,37.40699052810669,1770674599.4069905,breathing,7.24562344430711,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.40036384016275356,1.60570610311298,26.83853728396325,0,8.30415153503418
585,37.46279191970825,1770674599.462792,breathing,7.243670592395242,AppState.ESTIMATE_BREATHING_RATE,1.0000;4.0000,True,0.40036384016275356,1.5895417932438862,26.730899216502223,0,8.30415153503418
