Timestamp,Unix_Time,Time_HMS,Belt_Breath_Rate_BPM,Is_New_Value
90.528,1765495457.528232,17:24:17,12.47,True
91.528,1765495458.528158,17:24:18,nan,True
92.528,1765495459.5281532,17:24:19,nan,True
93.528,1765495460.5281675,17:24:20,nan,True
94.528,1765495461.528154,17:24:21,nan,True
95.528,1765495462.5281694,17:24:22,nan,True
96.528,1765495463.5281487,17:24:23,nan,True
97.528,1765495464.5281472,17:24:24,nan,True
98.528,1765495465.528147,17:24:25,nan,True
99.528,1765495466.5281453,17:24:26,nan,True
100.528,1765495467.528165,17:24:27,11.29,True
101.528,1765495468.5281746,17:24:28,nan,True
102.528,1765495469.5281482,17:24:29,nan,True
103.528,1765495470.5281446,17:24:30,nan,True
104.528,1765495471.5281444,17:24:31,nan,True
105.528,1765495472.528146,17:24:32,nan,True
106.528,1765495473.5281572,17:24:33,nan,True
107.528,1765495474.5283043,17:24:34,nan,True
108.528,1765495475.528154,17:24:35,nan,True
109.528,1765495476.5281496,17:24:36,nan,True
110.528,1765495477.528149,17:24:37,11.33,True
111.528,1765495478.5281577,17:24:38,nan,True
112.528,1765495479.5281732,17:24:39,nan,True
113.528,1765495480.528181,17:24:40,nan,True
114.528,1765495481.5281723,17:24:41,nan,True
115.528,1765495482.528176,17:24:42,nan,True
116.528,1765495483.5281537,17:24:43,nan,True
117.528,1765495484.5281508,17:24:44,nan,True
118.528,1765495485.5281477,17:24:45,nan,True
119.528,1765495486.5281506,17:24:46,nan,True
120.528,1765495487.5281494,17:24:47,11.13,True
121.528,1765495488.5282042,17:24:48,nan,True
122.529,1765495489.5285442,17:24:49,nan,True
123.528,1765495490.5281703,17:24:50,nan,True
124.528,1765495491.5281765,17:24:51,nan,True
125.528,1765495492.528199,17:24:52,nan,True
126.528,1765495493.5282729,17:24:53,nan,True
127.528,1765495494.5281727,17:24:54,nan,True
128.528,1765495495.528165,17:24:55,nan,True
129.528,1765495496.5281613,17:24:56,nan,True
130.528,1765495497.5281768,17:24:57,11.08,True
131.528,1765495498.5281923,17:24:58,nan,True
132.528,1765495499.5281765,17:24:59,nan,True
133.528,1765495500.5281706,17:25:00,nan,True
134.528,1765495501.5281737,17:25:01,nan,True
135.528,1765495502.5281723,17:25:02,nan,True
136.528,1765495503.5281537,17:25:03,nan,True
137.528,1765495504.52815,17:25:04,nan,True
138.528,1765495505.5281475,17:25:05,nan,True
139.528,1765495506.5281508,17:25:06,nan,True
140.528,1765495507.5281518,17:25:07,11.57,True
141.528,1765495508.5281591,17:25:08,nan,True
142.528,1765495509.5281508,17:25:09,nan,True
143.528,1765495510.5281482,17:25:10,nan,True
144.528,1765495511.5281515,17:25:11,nan,True
145.528,1765495512.5281525,17:25:12,nan,True
146.528,1765495513.5281827,17:25:13,nan,True
147.528,1765495514.5281808,17:25:14,nan,True
148.528,1765495515.528173,17:25:15,nan,True
149.528,1765495516.5281615,17:25:16,nan,True
150.528,1765495517.528201,17:25:17,11.34,True
151.528,1765495518.5281792,17:25:18,nan,True
152.528,1765495519.5281467,17:25:19,nan,True
153.528,1765495520.5281444,17:25:20,nan,True
154.528,1765495521.528142,17:25:21,nan,True
155.528,1765495522.5281417,17:25:22,nan,True
156.528,1765495523.5281436,17:25:23,nan,True
157.528,1765495524.5282323,17:25:24,nan,True
158.528,1765495525.5281687,17:25:25,nan,True
159.528,1765495526.5281475,17:25:26,nan,True
160.528,1765495527.5281463,17:25:27,10.62,True
161.528,1765495528.5281615,17:25:28,nan,True
162.528,1765495529.5281498,17:25:29,nan,True
163.528,1765495530.5281522,17:25:30,nan,True
164.528,1765495531.5281706,17:25:31,nan,True
