Timestamp,Unix_Time,Time_HMS,Belt_Breath_Rate_BPM,Is_New_Value
147.657,1765496754.6574678,17:45:54,nan,True
148.657,1765496755.6574461,17:45:55,nan,True
149.657,1765496756.6574535,17:45:56,nan,True
150.657,1765496757.6574683,17:45:57,13.64,True
151.657,1765496758.6574686,17:45:58,nan,True
152.657,1765496759.6574538,17:45:59,nan,True
153.657,1765496760.6574357,17:46:00,nan,True
154.657,1765496761.6574392,17:46:01,nan,True
155.657,1765496762.6574345,17:46:02,nan,True
156.657,1765496763.6574335,17:46:03,nan,True
157.657,1765496764.6574614,17:46:04,nan,True
158.657,1765496765.6574662,17:46:05,nan,True
159.657,1765496766.657437,17:46:06,nan,True
160.657,1765496767.657438,17:46:07,11.86,True
161.657,1765496768.6574416,17:46:08,nan,True
162.657,1765496769.6574624,17:46:09,nan,True
163.657,1765496770.65746,17:46:10,nan,True
164.657,1765496771.6574576,17:46:11,nan,True
165.657,1765496772.6574645,17:46:12,nan,True
166.657,1765496773.6574588,17:46:13,nan,True
167.657,1765496774.6574726,17:46:14,nan,True
168.657,1765496775.6574392,17:46:15,nan,True
169.657,1765496776.6574388,17:46:16,nan,True
170.657,1765496777.6574373,17:46:17,10.92,True
171.657,1765496778.657447,17:46:18,nan,True
172.658,1765496779.6575377,17:46:19,nan,True
173.657,1765496780.657458,17:46:20,nan,True
174.657,1765496781.657437,17:46:21,nan,True
175.657,1765496782.6574388,17:46:22,nan,True
176.657,1765496783.6574392,17:46:23,nan,True
177.657,1765496784.6574476,17:46:24,nan,True
178.657,1765496785.6574397,17:46:25,nan,True
179.658,1765496786.6575906,17:46:26,nan,True
180.657,1765496787.657442,17:46:27,12.40,True
181.657,1765496788.6574364,17:46:28,nan,True
182.657,1765496789.6574578,17:46:29,nan,True
183.657,1765496790.6574395,17:46:30,nan,True
184.657,1765496791.6574354,17:46:31,nan,True
185.657,1765496792.6574585,17:46:32,nan,True
186.657,1765496793.657466,17:46:33,nan,True
187.657,1765496794.6574693,17:46:34,nan,True
188.657,1765496795.65744,17:46:35,nan,True
189.657,1765496796.657437,17:46:36,nan,True
190.657,1765496797.65744,17:46:37,13.45,True
191.657,1765496798.6574397,17:46:38,nan,True
192.657,1765496799.6574545,17:46:39,nan,True
193.657,1765496800.6574423,17:46:40,nan,True
194.657,1765496801.6574407,17:46:41,nan,True
195.657,1765496802.657442,17:46:42,nan,True
196.657,1765496803.6574426,17:46:43,nan,True
197.657,1765496804.6574602,17:46:44,nan,True
198.657,1765496805.6574621,17:46:45,nan,True
199.657,1765496806.6574402,17:46:46,nan,True
200.657,1765496807.6574345,17:46:47,14.48,True
201.657,1765496808.657438,17:46:48,nan,True
202.657,1765496809.6574638,17:46:49,nan,True
