Timestamp,Unix_Time,Time_HMS,Belt_Breath_Rate_BPM
94.273,1771542476.2734165,17:07:56,nan
95.273,1771542477.273418,17:07:57,nan
96.273,1771542478.2734187,17:07:58,nan
97.273,1771542479.2734184,17:07:59,nan
98.273,1771542480.2734206,17:08:00,nan
99.273,1771542481.2734396,17:08:01,nan
100.273,1771542482.2734303,17:08:02,nan
101.273,1771542483.2734318,17:08:03,18.69
102.273,1771542484.2734451,17:08:04,nan
103.273,1771542485.2734458,17:08:05,nan
104.273,1771542486.27344,17:08:06,nan
105.273,1771542487.273437,17:08:07,nan
106.273,1771542488.2734196,17:08:08,nan
107.273,1771542489.2734175,17:08:09,nan
108.273,1771542490.2734175,17:08:10,nan
109.273,1771542491.2734172,17:08:11,nan
110.273,1771542492.2734203,17:08:12,nan
111.273,1771542493.2734196,17:08:13,19.27
112.273,1771542494.2734199,17:08:14,nan
113.273,1771542495.273418,17:08:15,nan
114.273,1771542496.273417,17:08:16,nan
115.273,1771542497.2734168,17:08:17,nan
116.273,1771542498.273443,17:08:18,nan
117.273,1771542499.2734356,17:08:19,nan
118.273,1771542500.2734387,17:08:20,nan
119.273,1771542501.273435,17:08:21,nan
120.273,1771542502.2734392,17:08:22,nan
121.273,1771542503.2734215,17:08:23,20.26
122.273,1771542504.273419,17:08:24,nan
123.273,1771542505.2734187,17:08:25,nan
124.273,1771542506.2734153,17:08:26,nan
125.273,1771542507.2734163,17:08:27,nan
126.273,1771542508.2734382,17:08:28,nan
127.273,1771542509.2734346,17:08:29,nan
128.273,1771542510.2734458,17:08:30,nan
129.273,1771542511.2734208,17:08:31,nan
130.273,1771542512.2734182,17:08:32,nan
131.273,1771542513.2734184,17:08:33,22.01
132.273,1771542514.2734182,17:08:34,nan
133.273,1771542515.2734184,17:08:35,nan
134.273,1771542516.2734368,17:08:36,nan
135.273,1771542517.2734196,17:08:37,nan
136.273,1771542518.2734182,17:08:38,nan
137.273,1771542519.2734187,17:08:39,nan
138.273,1771542520.2734199,17:08:40,nan
139.273,1771542521.2734225,17:08:41,nan
