Timestamp,Unix_Time,Time_HMS,Belt_Breath_Rate_BPM
120.569,1771546295.5689967,18:11:35,22.17
121.569,1771546296.5689898,18:11:36,nan
122.569,1771546297.5689964,18:11:37,nan
123.569,1771546298.5689802,18:11:38,nan
124.569,1771546299.568994,18:11:39,nan
125.569,1771546300.5693698,18:11:40,nan
126.571,1771546301.571335,18:11:41,nan
127.569,1771546302.56898,18:11:42,nan
128.569,1771546303.568978,18:11:43,nan
129.569,1771546304.5689828,18:11:44,nan
130.569,1771546305.569008,18:11:45,20.70
131.569,1771546306.5690103,18:11:46,nan
